"総   数",189,74,38,112,49,28,77
15歳未満,0,0,0,0,0,0,0
15~19歳,0,0,0,0,0,0,0
20~24歳,4,1,0,1,3,0,3
25~29歳,9,6,1,7,0,2,2
30~34歳,3,0,1,1,2,0,2
35~39歳,4,2,1,3,1,0,1
40~44歳,4,2,0,2,1,1,2
45~49歳,8,5,1,6,1,1,2
50~54歳,9,6,1,7,1,1,2
55~59歳,15,9,5,14,1,0,1
60~64歳,21,8,5,13,6,2,8
65~69歳,22,12,4,16,3,3,6
70~74歳,25,9,3,12,7,6,13
75~79歳,26,6,9,15,9,2,11
80~84歳,16,3,1,4,8,4,12
85歳以上,23,5,6,11,6,6,12
